trade_id,symbol,direction,entry_time,exit_time,entry_price,exit_price,exit_reason,lot_size,risk_usd,commission,gross_pnl,net_pnl,final_r,risk_pct_used,lot_multiplier,tp1_hit,tp2_hit,tp3_hit
EUR_JPY_171,EUR_JPY,bullish,2023-05-03 21:00:00,2023-06-05 19:00:00,148.357198,149.496,SAFETY_DAILY_DD_4.3%,0.01,2332.23,0.04,1229.9905303231671,1229.9505303231672,0.5273881779769436,0.99,1.6500000000000001,True,False,False
XAG_USD_192,XAG_USD,bearish,2023-05-11 00:00:00,2023-06-05 19:00:00,25.16036925506592,23.575,SAFETY_DAILY_DD_4.3%,0.16,1003.62,0.64,1022.6806180638648,1022.0406180638648,1.0189918675035021,1.0398,1.733,True,True,False
SPX500_USD_201,SPX500_USD,bullish,2023-05-23 00:00:00,2023-06-05 19:00:00,4163.796,4274.2,SAFETY_DAILY_DD_4.3%,7.61,928.26,0.0,741.0503102803401,741.0503102803401,0.7983219251937389,0.99,1.6500000000000001,True,False,False
EUR_NZD_218,EUR_NZD,bullish,2023-05-24 21:00:00,2023-06-05 19:00:00,1.77371616,1.76512,SAFETY_DAILY_DD_4.3%,0.25,1009.21,1.0,-214.90443351958248,-215.90443351958248,-0.21294322640439797,1.0398,1.733,False,False,False
EUR_NZD_219,EUR_NZD,bullish,2023-05-25 21:00:00,2023-06-05 19:00:00,1.77371616,1.76512,SAFETY_DAILY_DD_4.3%,0.2,1044.01,0.8,-171.9231973503643,-172.7231973503643,-0.16467581474350274,1.089,1.815,False,False,False
EUR_CAD_222,EUR_CAD,bearish,2023-05-30 21:00:00,2023-06-05 19:00:00,1.45641368,1.44,SAFETY_DAILY_DD_4.3%,0.88,1082.53,3.52,1137.8449075377687,1134.3249075377687,1.0510978056384293,1.089,1.815,True,True,False
CHF_JPY_223,CHF_JPY,bullish,2023-05-30 21:00:00,2023-06-05 19:00:00,153.023,154.042,SAFETY_DAILY_DD_4.3%,0.01,2548.04,0.04,1019.0011014003663,1018.9611014003664,0.3999156612142534,1.089,1.815,False,False,False
GBP_USD_226,GBP_USD,bearish,2023-05-31 21:00:00,2023-06-05 19:00:00,1.2460559,1.24316,SAFETY_DAILY_DD_4.3%,0.94,1230.13,3.76,435.26733679571873,431.50733679571874,0.35383848601019297,1.188,1.98,True,False,False
AUD_USD_227,AUD_USD,bearish,2023-06-01 21:00:00,2023-06-05 19:00:00,0.663149,0.66158,SAFETY_DAILY_DD_4.3%,1.12,1230.34,4.48,175.7275467270915,171.2475467270915,0.1428284431353053,1.188,1.98,False,False,False
CAD_JPY_228,CAD_JPY,bullish,2023-06-01 21:00:00,2023-06-05 19:00:00,103.217974,103.818,SAFETY_DAILY_DD_4.3%,0.01,1450.73,0.04,694.6699966354568,694.6299966354568,0.47884168427995333,1.188,1.98,True,False,False
XAU_USD_236,XAU_USD,bullish,2023-06-05 00:00:00,2023-06-05 19:00:00,1948.954,1961.205,SAFETY_DAILY_DD_4.3%,0.38,1074.49,1.52,465.53826171923174,464.01826171923176,0.4332643968014888,1.0398,1.733,False,False,False
BTC_USD_238,BTC_USD,bullish,2023-06-06 00:00:00,2023-06-06 12:00:00,26729.10389453125,25537.2,SL,1.03,1245.99,0.0,-1245.99,-1245.99,-1.0,1.188,1.98,False,False,False
BTC_USD_239,BTC_USD,bearish,2023-06-06 00:00:00,2023-06-06 20:00:00,27238.783203125,26954.0,TP1+Trail,0.77,1252.75,0.0,263.0775,263.0775,0.21,1.188,1.98,True,False,False
EUR_CHF_247,EUR_CHF,bearish,2023-06-11 21:00:00,2023-06-12 09:00:00,0.97377,0.97404,TP1+Trail,2.33,1078.94,9.32,226.5774,217.25740000000002,0.21,1.0398,1.733,True,False,False
EUR_CHF_246,EUR_CHF,bearish,2023-06-11 21:00:00,2023-06-12 10:00:00,0.974199,0.97491,TP1+Trail,2.55,1079.83,10.2,226.76429999999996,216.56429999999997,0.21,1.0398,1.733,True,False,False
